Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Value,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT
Keke Topp,GER,"FW,MF",Werder Bremen,20,19,1,252,2.8,2,2,4,2,0,0,1,0,1.0,1.0,2.0,3.0,10,9,27,0.71,0.71,1.43,0.71,1.43,0.35,0.72,1.08,0.35,1.08,4.0,0,8,6,2,6,1,1,0,7,4,57.1,2.5,1.43,0.29,0.5
Bazoumana Toure,CIV,"FW,MF",Hoffenheim,18,13,7,609,6.8,0,3,3,0,0,0,1,0,1.4,1.4,1.9,3.3,24,14,56,0.0,0.44,0.44,0.0,0.44,0.21,0.28,0.49,0.21,0.49,9.0,0,13,3,7,25,3,10,0,19,5,26.3,2.81,0.74,0.0,0.0
Lucas Tousart,FRA,MF,Union Berlin,27,15,6,561,6.2,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.8,4,18,13,0.0,0.16,0.16,0.0,0.16,0.06,0.07,0.14,0.06,0.14,2.5,0,11,6,0,2,6,9,0,9,5,55.6,1.44,0.8,0.0,0.0
Omar Traore,GER,DF,Heidenheim,26,30,30,2616,29.1,0,1,1,0,0,0,7,0,0.5,0.5,1.6,2.2,103,117,115,0.0,0.03,0.03,0.0,0.03,0.02,0.06,0.07,0.02,0.07,4.0,0,23,37,1,107,21,28,0,16,3,18.8,0.55,0.1,0.0,0.0
Kevin Trapp,GER,GK,Eint Frankfurt,34,26,26,2295,25.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Philipp Treu,GER,"MF,DF",St. Pauli,23,33,33,2881,32.0,0,2,2,0,0,0,2,0,1.2,1.2,2.5,3.7,58,105,117,0.0,0.06,0.06,0.0,0.06,0.04,0.08,0.12,0.04,0.12,5.0,0,20,36,2,59,22,43,1,18,4,22.2,0.56,0.12,0.0,0.0
Christopher Trimmel,AUT,"DF,MF",Union Berlin,37,26,20,1740,19.3,0,3,3,0,0,0,5,0,0.2,0.2,2.1,2.3,18,73,45,0.0,0.16,0.16,0.0,0.16,0.01,0.11,0.12,0.01,0.12,0.6,0,14,5,1,109,17,24,0,9,3,33.3,0.47,0.16,0.0,0.0
Tuta,BRA,"DF,MF",Eint Frankfurt,25,30,26,2274,25.3,2,1,3,2,0,0,8,0,1.1,1.1,0.3,1.4,11,78,12,0.08,0.04,0.12,0.08,0.12,0.04,0.01,0.06,0.04,0.06,15.0,0,30,9,0,2,42,26,1,12,5,41.7,0.47,0.2,0.17,0.4
Lukas Ullrich,GER,DF,Gladbach,20,26,24,1903,21.1,1,2,3,1,0,0,4,0,0.9,0.9,1.8,2.7,31,39,71,0.05,0.09,0.14,0.05,0.14,0.04,0.09,0.13,0.04,0.13,8.0,0,22,17,0,47,20,15,0,8,2,25.0,0.38,0.09,0.13,0.5
Sven Ulreich,GER,GK,Bayern Munich,35,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Deniz Undav,GER,"FW,MF",Stuttgart,28,27,20,1726,19.2,9,3,12,9,0,0,4,0,11.7,11.7,3.6,15.2,31,70,141,0.47,0.16,0.63,0.47,0.63,0.61,0.19,0.79,0.61,0.79,20.0,0,25,22,12,11,2,10,0,75,31,41.3,3.91,1.62,0.12,0.29
Dayot Upamecano,FRA,DF,Bayern Munich,25,20,20,1759,19.5,2,0,2,2,0,0,6,0,1.2,1.2,0.5,1.7,17,137,4,0.1,0.0,0.1,0.1,0.1,0.06,0.03,0.09,0.06,0.09,50.0,0,20,11,0,6,31,25,0,13,6,46.2,0.67,0.31,0.15,0.33
Jonas Urbig,GER,GK,Bayern Munich,20,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Can Uzun,TUR,"MF,FW",Eint Frankfurt,18,20,6,675,7.5,4,1,5,4,0,0,1,0,3.0,3.0,1.1,4.1,11,42,45,0.53,0.13,0.67,0.53,0.67,0.4,0.15,0.55,0.4,0.55,18.0,0,8,16,0,17,1,3,0,27,11,40.7,3.6,1.47,0.15,0.36
Josha Vagnoman,GER,"DF,MF",Stuttgart,23,26,19,1834,20.4,1,1,2,1,0,0,4,0,1.5,1.5,2.1,3.5,24,47,96,0.05,0.05,0.1,0.05,0.1,0.07,0.1,0.17,0.07,0.17,10.0,0,18,20,0,44,14,13,0,15,7,46.7,0.74,0.34,0.07,0.14
Siebe Van Der Heyden,BEL,"DF,MF",St. Pauli,26,13,11,872,9.7,1,0,1,1,0,0,4,1,1.7,1.7,0.0,1.8,10,28,26,0.1,0.0,0.1,0.1,0.1,0.18,0.0,0.18,0.18,0.18,2.5,1,16,9,0,18,15,10,0,3,2,66.7,0.31,0.21,0.33,0.5
Maarten Vandevoordt,BEL,GK,RB Leipzig,22,6,4,429,4.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ruben Vargas,SUI,"MF,FW",Augsburg,25,8,3,305,3.4,0,0,0,0,0,0,3,0,0.7,0.7,0.7,1.4,9,13,24,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.4,7.0,0,5,3,0,14,2,1,0,9,1,11.1,2.66,0.3,0.0,0.0
Nikola Vasilj,BIH,GK,St. Pauli,28,33,33,2969,33.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Denis Vavro,SVK,DF,Wolfsburg,28,29,27,2461,27.3,2,0,2,2,0,0,4,0,1.4,1.4,0.2,1.6,9,96,3,0.07,0.0,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06,7.0,0,7,5,0,8,36,13,0,25,7,28.0,0.91,0.26,0.08,0.29
Milos Veljkovic,SRB,DF,Werder Bremen,28,14,11,1029,11.4,0,1,1,0,0,0,1,0,0.6,0.6,0.2,0.7,9,64,2,0.0,0.09,0.09,0.0,0.09,0.05,0.01,0.06,0.05,0.06,3.0,0,5,3,2,9,3,5,0,2,1,50.0,0.17,0.09,0.0,0.0
Nikolas Veratschnig,AUT,"DF,MF",Mainz 05,21,15,2,364,4.0,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,7,7,30,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.13,0.06,0.13,1.5,0,9,6,4,7,4,7,0,7,1,14.3,1.73,0.25,0.0,0.0
Arthur Vermeeren,BEL,MF,RB Leipzig,19,28,18,1572,17.5,0,2,2,0,0,0,7,0,0.4,0.4,0.9,1.3,14,77,20,0.0,0.11,0.11,0.0,0.11,0.02,0.05,0.07,0.02,0.07,22.0,0,22,1,0,3,23,20,0,4,1,25.0,0.23,0.06,0.0,0.0
Yorbe Vertessen,BEL,"MF,FW",Union Berlin,23,17,7,718,8.0,1,0,1,1,0,0,2,0,1.3,1.3,1.6,2.9,18,16,42,0.13,0.0,0.13,0.13,0.13,0.16,0.2,0.36,0.16,0.36,6.0,0,14,17,2,23,3,4,0,27,5,18.5,3.38,0.63,0.04,0.2
Gabriel Vidovic,CRO,MF,Mainz 05,20,5,0,28,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,5,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.67,0.67,3.0,0,0,2,0,0,0,0,0,2,0,0.0,6.67,0.0,0.0,0.0
Kevin Vogt,GER,DF,Union Berlin,32,18,16,1367,15.2,1,0,1,0,1,1,6,0,0.8,0.0,0.0,0.0,11,70,2,0.07,0.0,0.07,0.0,0.0,0.05,0.0,0.05,0.0,0.0,1.0,0,10,7,0,0,9,7,0,1,1,100.0,0.07,0.07,0.0,0.0
Kevin Volland,GER,"FW,MF",Union Berlin,32,4,0,61,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,0.7,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Aster Vranckx,BEL,MF,Wolfsburg,21,14,6,556,6.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,20,6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,7.0,0,12,11,0,3,10,6,0,0,0,0.0,0.0,0.0,0.0,0.0
Robert Wagner,GER,MF,St. Pauli,21,12,5,407,4.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,10,9,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,3.0,0,6,5,0,2,2,4,0,2,0,0.0,0.44,0.0,0.0,0.0
Elye Wahi,FRA,"FW,MF",Eint Frankfurt,21,8,1,196,2.2,0,0,0,0,0,0,1,0,1.3,1.3,0.1,1.4,6,5,19,0.0,0.0,0.0,0.0,0.0,0.58,0.04,0.62,0.58,0.62,22.0,0,2,3,4,5,0,0,0,9,2,22.2,4.13,0.92,0.0,0.0
Hauke Wahl,GER,DF,St. Pauli,30,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.9,0.9,0.5,1.4,30,142,10,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04,1.5,0,13,15,2,8,29,29,0,11,4,36.4,0.33,0.12,0.0,0.0
Paul Wanner,GER,"MF,FW",Heidenheim,18,29,20,1771,19.7,3,2,5,2,1,1,2,0,3.7,2.9,1.3,4.1,28,64,65,0.15,0.1,0.25,0.1,0.2,0.19,0.06,0.25,0.15,0.21,18.0,0,23,18,1,54,3,28,0,25,6,24.0,1.27,0.3,0.08,0.33
Kjell-Arik Watjen,GER,MF,Dortmund,18,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Julian Weigl,GER,MF,Gladbach,28,33,33,2881,32.0,0,2,2,0,0,0,8,0,0.7,0.7,1.1,1.9,11,122,9,0.0,0.06,0.06,0.0,0.06,0.02,0.03,0.06,0.02,0.06,6.0,0,23,24,0,10,51,26,0,19,6,31.6,0.59,0.19,0.0,0.0
Timon Weiner,GER,GK,Holstein Kiel,25,25,25,2250,25.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nelson Weiper,GER,"FW,MF",Mainz 05,19,23,7,704,7.8,3,2,5,3,0,0,2,0,4.1,4.1,1.9,6.0,12,13,62,0.38,0.26,0.64,0.38,0.64,0.52,0.25,0.77,0.52,0.77,10.0,0,19,0,7,6,2,4,0,23,13,56.5,2.94,1.66,0.13,0.23
Mitchell Weiser,GER,"DF,MF",Werder Bremen,30,32,32,2868,31.9,5,9,14,5,0,0,9,1,5.4,5.4,4.7,10.1,65,125,200,0.16,0.28,0.44,0.16,0.44,0.17,0.15,0.32,0.17,0.32,5.0,1,30,45,1,80,22,42,0,43,15,34.9,1.35,0.47,0.12,0.33
Noah Weisshaupt,GER,FW,Freiburg,22,22,13,1240,13.8,1,0,1,1,0,0,0,0,2.1,2.1,1.8,3.9,50,39,104,0.07,0.0,0.07,0.07,0.07,0.15,0.13,0.28,0.15,0.28,5.0,0,11,48,6,80,1,6,0,19,4,21.05,1.38,0.29,0.05,0.25
Silvan Widmer,SUI,DF,Mainz 05,31,27,3,504,5.6,0,1,1,0,0,0,3,0,0.3,0.3,0.4,0.7,3,23,36,0.0,0.18,0.18,0.0,0.18,0.06,0.07,0.13,0.06,0.13,1.2,0,5,4,2,12,5,5,0,3,1,33.3,0.54,0.18,0.0,0.0
Patrick Wimmer,AUT,"MF,FW",Wolfsburg,23,29,22,1770,19.7,3,4,7,3,0,0,5,1,3.7,3.7,2.9,6.7,46,91,75,0.15,0.2,0.36,0.15,0.36,0.19,0.15,0.34,0.19,0.34,15.0,0,35,40,6,44,34,33,0,42,10,23.8,2.14,0.51,0.07,0.3
Jonas Wind,DEN,"FW,MF",Wolfsburg,25,31,21,1966,21.8,9,3,12,8,1,2,2,0,5.7,4.0,4.2,8.1,17,100,94,0.41,0.14,0.55,0.37,0.5,0.26,0.19,0.45,0.18,0.37,12.0,0,15,40,4,7,6,6,0,40,13,32.5,1.83,0.6,0.2,0.62
Florian Wirtz,GER,"MF,FW",Leverkusen,21,31,25,2351,26.1,10,12,22,8,2,4,3,0,9.4,6.1,7.0,13.1,131,176,309,0.38,0.46,0.84,0.31,0.77,0.36,0.27,0.63,0.23,0.5,140.0,0,22,39,11,102,9,22,0,78,39,50.0,2.99,1.49,0.1,0.21
Dani de Wit,NED,"MF,FW",Bochum,26,28,11,1153,12.8,2,1,3,2,0,0,1,0,2.1,2.1,0.5,2.7,5,33,37,0.16,0.08,0.23,0.16,0.23,0.17,0.04,0.21,0.17,0.21,2.5,0,24,12,8,8,12,18,0,20,7,35.0,1.56,0.55,0.1,0.29
Maximilian Wittek,GER,DF,Bochum,28,33,32,2706,30.1,0,0,0,0,0,0,8,0,1.4,1.4,4.4,5.7,47,141,83,0.0,0.0,0.0,0.0,0.0,0.04,0.14,0.19,0.04,0.19,1.5,0,34,34,0,166,26,40,0,41,7,17.1,1.36,0.23,0.0,0.0
Marius Wolf,GER,DF,Augsburg,29,32,28,2144,23.8,1,3,4,1,0,0,2,0,0.7,0.7,3.2,3.9,36,117,95,0.04,0.13,0.17,0.04,0.17,0.03,0.14,0.16,0.03,0.16,3.0,0,19,14,4,113,26,15,0,12,2,16.7,0.5,0.08,0.08,0.5
Nick Woltemade,GER,"FW,MF",Stuttgart,22,28,17,1622,18.0,12,2,14,10,2,3,5,1,10.2,8.0,4.6,12.6,31,52,141,0.67,0.11,0.78,0.55,0.67,0.57,0.25,0.82,0.44,0.7,30.0,1,24,35,6,6,1,6,0,49,26,53.1,2.72,1.44,0.2,0.38
Jeong Woo-yeong,KOR,"MF,FW",Union Berlin,24,23,17,1263,14.0,3,2,5,3,0,0,2,0,2.8,2.8,1.7,4.4,32,63,93,0.21,0.14,0.36,0.21,0.36,0.2,0.12,0.31,0.2,0.31,4.0,0,16,15,4,37,11,7,0,25,6,24.0,1.78,0.43,0.12,0.5
Granit Xhaka,SUI,MF,Leverkusen,31,33,33,2888,32.1,2,7,9,2,0,0,3,0,0.9,0.9,4.4,5.3,42,318,72,0.06,0.22,0.28,0.06,0.28,0.03,0.14,0.17,0.03,0.17,12.0,0,34,34,0,30,11,27,1,21,3,14.3,0.65,0.09,0.1,0.67
Erencan Yardimci,TUR,"FW,MF",Hoffenheim,22,8,3,313,3.5,0,0,0,0,0,0,2,0,1.0,1.0,0.0,1.0,4,4,12,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,2.5,0,8,5,5,1,1,3,0,5,1,20.0,1.44,0.29,0.0,0.0
Dan-Axel Zagadou,FRA,"DF,MF",Stuttgart,25,2,0,29,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
David Zec,SVN,DF,Holstein Kiel,24,18,18,1541,17.1,2,0,2,2,0,0,5,0,1.2,1.2,0.5,1.8,3,34,2,0.12,0.0,0.12,0.12,0.12,0.07,0.03,0.1,0.07,0.1,2.5,0,21,8,3,1,14,10,0,11,5,45.5,0.64,0.29,0.18,0.4
Robin Zentner,GER,GK,Mainz 05,29,32,32,2880,32.0,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,4.0,0,1,2,0,0,0,1,0,1,0,0.0,0.03,0.0,0.0,0.0
Cedric Zesiger,SUI,DF,Wolfsburg,26,22,20,1743,19.4,0,2,2,0,0,0,11,1,1.3,1.3,1.3,2.6,7,59,9,0.0,0.1,0.1,0.0,0.1,0.07,0.07,0.13,0.07,0.13,7.0,1,29,12,0,15,25,16,0,12,3,25.0,0.62,0.15,0.0,0.0
Michael Zetterer,GER,GK,Werder Bremen,29,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0,0,6,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Budu Zivzivadze,GEO,FW,Heidenheim,30,15,10,958,10.6,2,3,5,2,0,0,0,0,1.7,1.7,1.5,3.2,11,20,43,0.19,0.28,0.47,0.19,0.47,0.16,0.14,0.3,0.16,0.3,2.0,0,9,15,6,5,2,11,0,22,10,45.5,2.07,0.94,0.09,0.2
