Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Value,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT
Jordy Clasie,NED,MF,AZ Alkmaar,33.0,23,20,1820,20.2,0,2,2,0,0,0,3,0,0.4,0.4,2.3,2.7,14,161,31,0.0,0.1,0.1,0.0,0.1,0.02,0.11,0.13,0.02,0.13,1.5,0,15,14,0,5,30,30,0,12,1,8.3,0.59,0.05,0.0,0.0
Pelle Clement,NED,"MF,FW",Sparta R'dam,28.0,32,20,1674,18.6,2,4,6,2,0,0,6,0,1.5,1.5,2.8,4.4,23,105,40,0.11,0.22,0.32,0.11,0.32,0.08,0.15,0.23,0.08,0.23,0.65,0,26,16,1,44,24,18,0,17,4,23.5,0.91,0.22,0.12,0.5
Denilho Cleonise,NED,"FW,MF",RKC Waalwijk,22.0,25,10,1102,12.2,1,2,3,1,0,0,1,0,0.6,0.6,3.1,3.7,44,21,75,0.08,0.16,0.25,0.08,0.25,0.05,0.25,0.3,0.05,0.3,0.4,0,7,11,1,40,3,5,0,16,4,25.0,1.31,0.33,0.06,0.25
Amara Conde,GER,MF,Heerenveen,27.0,15,8,734,8.2,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,7,31,17,0.0,0.12,0.12,0.0,0.12,0.01,0.04,0.05,0.01,0.05,0.6,0,8,6,0,1,6,21,0,3,0,0.0,0.37,0.0,0.0,0.0
Vito van Crooij,NED,"MF,FW",NEC Nijmegen,28.0,25,22,1889,21.0,9,6,15,8,1,1,7,1,4.1,3.3,2.3,5.6,22,48,74,0.43,0.29,0.71,0.38,0.67,0.2,0.11,0.31,0.16,0.27,1.5,1,31,21,2,69,10,17,0,35,18,51.4,1.67,0.86,0.23,0.44
Alessio da Cruz,CPV,FW,Fortuna Sittard,27.0,18,13,1185,13.2,4,1,5,4,0,0,5,0,4.8,4.8,0.9,5.7,15,6,56,0.3,0.08,0.38,0.3,0.38,0.36,0.07,0.43,0.36,0.43,0.6,0,27,19,9,7,3,7,0,25,11,44.0,1.9,0.84,0.16,0.36
Ro-Zangelo Daal,NED,FW,AZ Alkmaar,20.0,3,1,71,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,2,2,0,2,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
Jasper Dahlhaus,NED,"DF,FW",Fortuna Sittard,22.0,31,19,1761,19.6,2,2,4,2,0,0,4,0,1.1,1.1,2.0,3.1,62,39,106,0.1,0.1,0.2,0.1,0.2,0.06,0.1,0.16,0.06,0.16,1.0,0,26,17,0,89,37,26,0,16,6,37.5,0.82,0.31,0.13,0.33
Matteo Dams,BEL,DF,PSV Eindhoven,20.0,15,11,916,10.2,0,0,0,0,0,0,1,1,0.3,0.3,1.2,1.5,20,46,65,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.15,0.03,0.15,4.5,0,7,4,0,36,15,21,0,4,1,25.0,0.39,0.1,0.0,0.0
Damil Dankerlui,SUR,"DF,FW",Almere City,27.0,8,0,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,11,7,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,0.2,0,2,1,0,11,0,4,0,1,0,0.0,0.52,0.0,0.0,0.0
Argyrios Darelas,GRE,"MF,FW",NEC Nijmegen,20.0,5,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Brynjolfur Darri Willumsson,ISL,FW,Groningen,23.0,29,6,960,10.7,4,1,5,4,0,0,2,1,2.0,2.0,1.9,3.9,8,18,68,0.37,0.09,0.47,0.37,0.47,0.19,0.18,0.36,0.19,0.36,0.7,0,24,28,5,3,1,5,0,24,7,29.2,2.25,0.66,0.17,0.57
Jari De Busser,BEL,GK,Go Ahead Eag,24.0,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Brian De Keersmaecker,BEL,MF,Heracles Almelo,24.0,31,31,2722,30.2,5,3,8,2,3,3,3,1,4.0,1.6,3.4,5.0,45,168,43,0.17,0.1,0.26,0.07,0.17,0.13,0.11,0.24,0.05,0.17,3.0,1,51,36,1,28,38,44,1,27,13,48.1,0.89,0.43,0.07,0.15
Mats Deijl,NED,DF,Go Ahead Eag,27.0,34,34,3060,34.0,4,1,5,2,2,2,2,0,4.8,3.2,2.3,5.5,31,112,102,0.12,0.03,0.15,0.06,0.09,0.14,0.07,0.21,0.09,0.16,2.0,0,35,65,2,54,18,34,0,36,12,33.3,1.06,0.35,0.06,0.17
Maxim Dekker,NED,DF,AZ Alkmaar,20.0,11,7,589,6.5,0,0,0,0,0,0,1,1,0.0,0.0,0.1,0.1,12,35,4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,1.0,0,4,3,0,3,8,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Logan Delaurier-Chaubet,FRA,FW,Almere City,22.0,12,6,556,6.2,1,0,1,1,0,0,1,0,0.9,0.9,1.0,2.0,10,13,32,0.16,0.0,0.16,0.16,0.16,0.15,0.17,0.32,0.15,0.32,0.4,0,9,5,0,13,8,3,0,10,3,30.0,1.62,0.49,0.1,0.33
Branco van den Boomen,NED,MF,Ajax,29.0,12,7,631,7.0,0,0,0,0,0,1,0,0,1.4,0.6,1.5,2.1,7,68,13,0.0,0.0,0.0,0.0,0.0,0.2,0.21,0.41,0.08,0.3,3.5,0,7,4,0,35,3,3,0,12,6,50.0,1.71,0.86,0.0,0.0
Damian van der Haar,NED,DF,Zwolle,20.0,29,22,1833,20.4,2,2,4,2,0,0,1,0,1.0,1.0,3.0,4.0,17,52,82,0.1,0.1,0.2,0.1,0.2,0.05,0.15,0.2,0.05,0.2,0.6,0,11,2,1,56,21,24,0,8,3,37.5,0.39,0.15,0.25,0.67
Mickey van der Hart,NED,GK,Heerenveen,30.0,19,18,1695,18.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
Mike van der Hoorn,NED,DF,Utrecht,31.0,31,30,2554,28.4,3,2,5,3,0,0,6,0,2.7,2.7,1.5,4.2,18,126,13,0.11,0.07,0.18,0.11,0.18,0.09,0.05,0.15,0.09,0.15,1.0,0,23,21,1,3,33,22,0,23,8,34.8,0.81,0.28,0.13,0.38
Djevencio van der Kust,SUR,DF,Sparta R'dam,23.0,13,10,923,10.3,0,0,0,0,0,0,3,1,0.1,0.1,0.3,0.4,11,27,55,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,0.6,0,10,3,1,28,9,15,0,2,1,50.0,0.2,0.1,0.0,0.0
Richard van der Venne,NED,"MF,FW",RKC Waalwijk,32.0,17,8,734,8.2,4,1,5,4,0,0,3,0,2.1,2.1,1.8,3.9,9,31,31,0.49,0.12,0.61,0.49,0.61,0.26,0.22,0.48,0.26,0.48,0.225,0,12,11,1,9,3,6,0,22,10,45.5,2.7,1.23,0.18,0.4
Silvester van der Water,NED,"FW,MF",RKC Waalwijk,27.0,17,9,626,7.0,3,0,3,3,0,0,0,0,1.5,1.5,0.1,1.5,13,13,39,0.43,0.0,0.43,0.43,0.43,0.21,0.01,0.22,0.21,0.22,0.375,0,5,6,2,19,7,3,0,15,5,33.3,2.16,0.72,0.2,0.6
David van der Werff,NED,MF,Groningen,19.0,2,0,20,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,0,5,0.0,0.0,0.0,0.0,0.0,0.91,0.24,1.16,0.91,1.16,0.0,0,0,0,0,2,0,0,0,2,1,50.0,9.0,4.5,0.0,0.0
Anthony Descotte,BEL,"FW,MF",Utrecht,20.0,9,5,398,4.4,2,0,2,1,1,1,0,0,1.8,1.0,0.6,1.6,5,9,20,0.45,0.0,0.45,0.23,0.23,0.41,0.13,0.55,0.24,0.37,0.65,0,6,2,3,3,1,1,0,11,4,36.4,2.49,0.9,0.09,0.25
Sergino Dest,USA,DF,PSV Eindhoven,23.0,7,4,376,4.2,0,1,1,0,0,0,0,0,0.2,0.2,0.9,1.1,15,29,18,0.0,0.24,0.24,0.0,0.24,0.06,0.21,0.27,0.06,0.27,16.0,0,3,4,1,9,2,7,0,4,0,0.0,0.96,0.0,0.0,0.0
Matisse Didden,BEL,DF,Utrecht,22.0,16,4,518,5.8,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,0,15,0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1,1.0,0,3,1,0,0,5,3,0,3,1,33.3,0.52,0.17,0.0,0.0
Thomas Didillon,FRA,GK,Willem II,28.0,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mitchell Dijks,NED,DF,Fortuna Sittard,31.0,25,20,1694,18.8,0,3,3,0,0,0,3,1,0.1,0.1,1.1,1.2,38,64,47,0.0,0.16,0.16,0.0,0.16,0.01,0.06,0.06,0.01,0.06,0.6,1,23,19,0,38,12,27,0,2,1,50.0,0.11,0.05,0.0,0.0
Elijah Dijkstra,NED,DF,AZ Alkmaar,17.0,2,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,0,2,0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Julius Dirksen,NED,"DF,MF",Go Ahead Eag,21.0,6,0,73,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0,6,0,0.0,0.0,0.0,0.0,0.0,0.1,0.22,0.32,0.1,0.32,0.4,0,2,0,0,0,0,2,0,2,1,50.0,2.47,1.23,0.0,0.0
Nick Doodeman,NED,"FW,MF",Willem II,27.0,26,20,1453,16.1,0,3,3,0,0,0,0,0,0.3,0.3,3.1,3.4,28,28,103,0.0,0.19,0.19,0.0,0.19,0.02,0.19,0.21,0.02,0.21,0.4,0,10,9,0,123,9,12,0,5,2,40.0,0.31,0.12,0.0,0.0
Couhaib Driouech,MAR,FW,PSV Eindhoven,22.0,15,0,273,3.0,2,1,3,2,0,0,0,0,1.0,1.0,0.6,1.6,32,9,69,0.66,0.33,0.99,0.66,0.99,0.34,0.2,0.54,0.34,0.54,4.0,0,1,2,2,22,0,3,0,13,4,30.8,4.29,1.32,0.15,0.5
Joel Drommel,NED,GK,PSV Eindhoven,27.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Laros Duarte,CPV,MF,Groningen,27.0,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.07,0.54,0.61,0.07,0.61,0.9,0,0,0,0,3,0,1,0,1,1,100.0,4.5,4.5,0.0,0.0
Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,25.0,25,11,1178,13.1,12,3,15,12,0,0,2,0,8.5,8.5,1.9,10.3,31,43,87,0.92,0.23,1.15,0.92,1.15,0.65,0.15,0.79,0.65,0.79,5.0,0,14,34,3,13,8,11,0,42,17,40.48,3.21,1.3,0.29,0.71
Victor Edvardsen,SWE,"FW,MF",Go Ahead Eag,28.0,34,32,2740,30.4,8,6,14,8,0,0,4,0,10.4,10.4,6.7,17.1,51,93,204,0.26,0.2,0.46,0.26,0.46,0.34,0.22,0.56,0.34,0.56,1.3,0,38,19,7,39,3,10,0,69,26,37.7,2.27,0.85,0.12,0.31
Espen van Ee,NED,MF,Heerenveen,21.0,32,24,2236,24.8,1,2,3,1,0,0,5,0,1.4,1.4,1.1,2.5,25,104,47,0.04,0.08,0.12,0.04,0.12,0.06,0.05,0.1,0.06,0.1,1.3,0,39,28,0,12,30,39,0,35,9,25.7,1.41,0.36,0.03,0.11
Mike Eerdhuijzen,NED,DF,Sparta R'dam,24.0,32,32,2803,31.1,1,0,1,1,0,0,7,1,0.9,0.9,0.5,1.5,31,194,10,0.03,0.0,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05,2.3,0,17,8,1,9,48,18,0,12,2,16.7,0.39,0.06,0.08,0.5
Roshon van Eijma,CUW,DF,RKC Waalwijk,26.0,24,22,1818,20.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,10,46,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,0.45,0,9,12,0,0,38,18,1,8,2,25.0,0.4,0.1,0.0,0.0
Carel Eiting,NED,MF,Twente,26.0,28,17,1471,16.3,3,3,6,3,0,0,2,0,2.2,2.2,4.3,6.5,29,95,46,0.18,0.18,0.37,0.18,0.37,0.13,0.26,0.4,0.13,0.4,1.6,0,12,7,1,76,15,30,0,24,8,33.33,1.47,0.49,0.12,0.38
Hjalmar Ekdal,SWE,DF,Groningen,25.0,14,14,1240,13.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,11,38,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,4.5,0,17,9,0,0,18,16,0,3,1,33.3,0.22,0.07,0.0,0.0
Umaro Embalo,POR,FW,Fortuna Sittard,23.0,2,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.52,0.52,0.7,0,0,0,0,2,0,0,0,1,1,100.0,7.5,7.5,0.0,0.0
Noam Emeran,FRA,"DF,MF",Groningen,21.0,4,0,87,1.0,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,2,3,7,1.03,0.0,1.03,1.03,1.03,0.06,0.0,0.06,0.06,0.06,0.2,0,2,1,0,6,4,2,0,1,1,100.0,1.03,1.03,1.0,1.0
Mario Engels,GER,"FW,MF",Heracles Almelo,30.0,31,23,2170,24.1,4,4,8,4,0,0,2,0,5.3,5.3,3.7,9.1,64,44,145,0.17,0.17,0.33,0.17,0.33,0.22,0.16,0.38,0.22,0.38,0.5,0,30,37,11,77,9,14,0,35,12,34.3,1.45,0.5,0.11,0.33
Alonzo Engwanda,BEL,MF,Utrecht,21.0,21,15,1270,14.1,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,6,46,13,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,2.5,0,4,6,0,10,28,30,0,5,0,0.0,0.35,0.0,0.0,0.0
Ante Erceg,CRO,"FW,MF",Fortuna Sittard,34.0,14,2,287,3.2,0,0,0,0,0,0,3,0,1.2,1.2,0.0,1.2,1,3,12,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.38,0.38,0.1,0,10,8,4,2,0,4,0,5,2,40.0,1.57,0.63,0.0,0.0
Luca Everink,NED,DF,Go Ahead Eag,23.0,4,1,112,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.2,0,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Kevin Felida,CUW,"MF,FW",RKC Waalwijk,24.0,9,5,428,4.8,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.7,17,24,16,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,0.06,0.15,0.2,0,7,5,1,8,3,6,0,4,2,50.0,0.84,0.42,0.0,0.0
Sana Fernandes,POR,"FW,MF",NAC Breda,18.0,15,4,497,5.5,1,0,1,1,0,0,1,1,0.3,0.3,0.5,0.8,22,25,36,0.18,0.0,0.18,0.18,0.18,0.06,0.1,0.15,0.06,0.15,0.7,0,3,8,1,10,4,6,0,12,3,25.0,2.17,0.54,0.08,0.33
Nick Fichtinger,NED,MF,Zwolle,20.0,22,8,853,9.5,0,0,0,0,0,0,4,0,0.2,0.2,0.5,0.7,6,36,12,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.03,0.07,0.45,0,14,4,0,5,9,38,0,8,2,25.0,0.84,0.21,0.0,0.0
Kolbeinn Finnsson,ISL,DF,Utrecht,24.0,5,0,155,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.65,0,3,1,0,5,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0
Kian Fitz-Jim,NED,MF,Ajax,21.0,27,12,1233,13.7,2,1,3,2,0,0,3,0,2.1,2.1,0.7,2.9,26,83,69,0.15,0.07,0.22,0.15,0.22,0.16,0.05,0.21,0.16,0.21,5.0,0,19,16,0,10,9,16,0,23,9,39.1,1.68,0.66,0.09,0.22
Ryan Flamingo,NED,DF,PSV Eindhoven,21.0,34,33,2939,32.7,0,2,2,0,0,0,2,0,2.6,2.6,0.9,3.4,30,209,11,0.0,0.06,0.06,0.0,0.06,0.08,0.03,0.11,0.08,0.11,20.0,0,25,17,0,2,44,31,0,24,4,16.7,0.73,0.12,0.0,0.0
Sherel Floranus,CUW,DF,Zwolle,25.0,24,23,1938,21.5,0,1,1,0,0,0,3,0,0.8,0.8,1.1,1.9,19,58,76,0.0,0.05,0.05,0.0,0.05,0.04,0.05,0.09,0.04,0.09,0.85,0,18,16,4,30,29,32,0,6,0,0.0,0.28,0.0,0.0,0.0
Carlos Forbs,POR,FW,Ajax,20.0,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,8.0,0,0,0,0,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Ryan Fosso,SUI,MF,Fortuna Sittard,22.0,30,30,2551,28.3,1,1,2,1,0,0,6,0,1.6,1.6,2.8,4.4,17,86,20,0.04,0.04,0.07,0.04,0.07,0.06,0.1,0.16,0.06,0.16,1.5,0,22,31,1,11,41,22,0,22,4,18.2,0.78,0.14,0.05,0.25
Oscar Fraulo,DEN,MF,Utrecht,20.0,27,19,1711,19.0,3,3,6,3,0,0,3,0,2.1,2.1,3.1,5.2,26,63,76,0.16,0.16,0.32,0.16,0.32,0.11,0.16,0.27,0.11,0.27,3.5,0,35,26,2,18,25,19,0,18,7,38.9,0.95,0.37,0.17,0.43
Anton Gaaei,DEN,DF,Ajax,21.0,25,19,1781,19.8,3,4,7,3,0,0,5,1,1.7,1.7,4.3,6.0,64,88,157,0.15,0.2,0.35,0.15,0.35,0.09,0.22,0.3,0.09,0.3,7.0,0,13,11,2,142,16,18,0,19,8,42.1,0.96,0.4,0.16,0.38
Matt Garbett,NZL,"FW,MF",NAC Breda,22.0,12,8,580,6.4,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.8,10,13,22,0.16,0.0,0.16,0.16,0.16,0.11,0.01,0.13,0.11,0.13,0.4,0,5,9,1,9,6,4,0,7,2,28.6,1.09,0.31,0.14,0.5
Anselmo Garcia MacNulty,IRL,DF,Zwolle,21.0,34,34,3060,34.0,1,0,1,1,0,0,2,0,2.4,2.4,0.7,3.1,24,137,16,0.03,0.0,0.03,0.03,0.03,0.07,0.02,0.09,0.07,0.09,1.5,0,32,17,1,12,41,19,0,22,5,22.7,0.65,0.15,0.05,0.2
Stijn van Gassel,NED,GK,NEC Nijmegen,27.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Lutsharel Geertruida,NED,DF,Feyenoord,24.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,1,26,8,0.0,0.0,0.0,0.0,0.0,0.1,0.08,0.17,0.1,0.17,20.0,0,2,2,0,0,3,3,0,3,2,66.7,1.0,0.67,0.0,0.0
Liam van Gelderen,SUR,DF,RKC Waalwijk,23.0,32,29,2697,30.0,0,0,0,0,0,0,4,0,0.4,0.4,0.6,1.0,30,72,22,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,0.5,0,21,17,0,12,55,41,0,7,2,28.6,0.23,0.07,0.0,0.0
Djomar Giersthove,NED,DF,Feyenoord,19.0,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Teun Gijselhart,NED,MF,Zwolle,19.0,2,0,31,0.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,3,0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.91,0.91,0.91,0.05,0,1,0,0,0,1,2,0,1,0,0.0,2.9,0.0,0.0,0.0
Santiago Gimenez,MEX,FW,Feyenoord,23.0,11,10,765,8.5,7,1,8,5,2,2,1,0,7.2,5.6,1.4,7.0,7,8,51,0.82,0.12,0.94,0.59,0.71,0.85,0.17,1.01,0.66,0.83,30.0,0,3,16,7,2,1,2,0,28,15,53.6,3.29,1.76,0.18,0.33
Mika Godts,BEL,FW,Ajax,19.0,29,20,1643,18.3,4,2,6,4,0,0,2,0,4.6,4.6,2.4,6.9,81,72,174,0.22,0.11,0.33,0.22,0.33,0.25,0.13,0.38,0.25,0.38,10.0,0,14,27,8,24,4,14,0,50,15,30.0,2.74,0.82,0.08,0.27
Wouter Goes,NED,DF,AZ Alkmaar,20.0,26,23,2052,22.8,1,3,4,1,0,0,8,1,0.4,0.4,1.1,1.5,38,113,5,0.04,0.13,0.18,0.04,0.18,0.02,0.05,0.07,0.02,0.07,10.0,0,21,34,2,2,28,14,0,8,4,50.0,0.35,0.18,0.13,0.25
Facundo Gonzalez,URU,DF,Feyenoord,21.0,6,0,85,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,1,0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,3.0,0,0,0,0,0,1,1,0,2,0,0.0,2.12,0.0,0.0,0.0
Roberto Gonzalez,ESP,"MF,FW",NEC Nijmegen,23.0,17,12,985,10.9,2,1,3,2,0,0,1,0,3.0,3.0,0.6,3.5,21,22,42,0.18,0.09,0.27,0.18,0.27,0.27,0.05,0.32,0.27,0.32,1.5,0,13,27,0,40,4,9,0,26,11,42.3,2.38,1.01,0.08,0.18
Tristan Gooijer,NED,DF,Zwolle,19.0,1,1,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Marvin da Graca,LUX,DF,Almere City,29.0,12,8,795,8.8,1,0,1,1,0,0,1,0,0.5,0.5,0.4,0.9,6,19,29,0.11,0.0,0.11,0.11,0.11,0.05,0.05,0.1,0.05,0.1,0.4,0,7,9,0,12,13,14,0,6,1,16.7,0.68,0.11,0.17,1.0
Simon Graves Jensen,DEN,DF,Zwolle,25.0,27,27,2314,25.7,0,0,0,0,0,0,1,0,0.6,0.6,0.4,1.0,15,106,4,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,1.5,0,24,15,1,3,22,14,0,7,4,57.1,0.27,0.16,0.0,0.0
Leo Greiml,AUT,DF,NAC Breda,23.0,29,29,2586,28.7,2,0,2,2,0,0,11,2,1.2,1.2,0.9,2.1,17,72,2,0.07,0.0,0.07,0.07,0.07,0.04,0.03,0.07,0.04,0.07,2.0,1,52,21,1,9,45,43,0,19,5,26.3,0.66,0.17,0.11,0.4
Dario Grujcic,AUT,"DF,MF",Fortuna Sittard,25.0,14,2,276,3.1,0,1,1,0,0,0,1,0,0.1,0.1,0.2,0.3,3,13,2,0.0,0.33,0.33,0.0,0.33,0.03,0.08,0.11,0.03,0.11,0.25,0,3,1,0,3,3,10,0,2,1,50.0,0.65,0.33,0.0,0.0
Baptiste Guillaume,BEL,"FW,MF",Almere City,29.0,18,5,438,4.9,1,0,1,1,0,0,0,1,1.1,1.1,0.4,1.5,2,10,20,0.21,0.0,0.21,0.21,0.21,0.22,0.09,0.3,0.22,0.3,0.45,0,3,5,1,0,0,0,0,10,3,30.0,2.05,0.62,0.1,0.33
Eser Gurbuz,NED,FW,Heerenveen,17.0,11,2,310,3.4,2,1,3,2,0,0,0,0,1.6,1.6,0.6,2.2,13,11,33,0.58,0.29,0.87,0.58,0.87,0.46,0.18,0.64,0.46,0.64,0.6,0,3,6,2,20,0,3,0,10,2,20.0,2.9,0.58,0.2,1.0
Rodrigo Guth,BRA,DF,Fortuna Sittard,23.0,31,31,2744,30.5,3,0,3,3,0,0,5,1,1.6,1.6,1.2,2.8,12,59,12,0.1,0.0,0.1,0.1,0.1,0.05,0.04,0.09,0.05,0.09,2.8,0,25,6,0,5,31,30,0,17,9,52.9,0.56,0.3,0.18,0.33
Jonathan de Guzman,NED,MF,Sparta R'dam,36.0,2,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0,3,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Anis Hadj Moussa,ALG,"FW,MF",Feyenoord,22.0,30,22,1969,21.9,8,3,11,8,0,0,4,0,3.2,3.2,5.0,8.2,110,96,209,0.37,0.14,0.5,0.37,0.5,0.15,0.23,0.37,0.15,0.37,14.0,0,12,28,4,115,7,18,0,53,20,37.7,2.42,0.91,0.15,0.4
Alen Halilovic,CRO,"MF,FW",Fortuna Sittard,28.0,27,23,1770,19.7,2,3,5,2,0,1,2,0,4.4,3.6,2.8,6.4,37,64,60,0.1,0.15,0.25,0.1,0.25,0.23,0.14,0.37,0.19,0.33,1.0,0,8,24,0,75,8,13,0,43,13,30.2,2.19,0.66,0.05,0.15
Denzel Hall,NED,DF,Heerenveen,23.0,18,5,564,6.3,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,4,38,9,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,0.45,0,5,3,0,6,9,9,0,2,0,0.0,0.32,0.0,0.0,0.0
Sebastien Haller,CIV,FW,Utrecht,30.0,16,15,1269,14.1,4,1,5,4,0,0,0,0,5.8,5.8,1.9,7.7,9,38,70,0.28,0.07,0.35,0.28,0.35,0.41,0.14,0.55,0.41,0.55,3.0,0,19,26,3,0,0,6,0,33,15,45.5,2.34,1.06,0.12,0.27
