Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Value,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT
Max Aarons,ENG,"DF,MF",Valencia,24,4,1,120,1.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,6.0,0,0,2,0,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0
Rodrigo Abajas,ESP,DF,Valencia,21,1,1,65,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,2,3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0,2,0,1,1,1,2,0,1,0,0.0,1.38,0.0,0.0,0.0
Nabil Aberdin,FRA,MF,Getafe,21,7,4,263,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,2,6,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,0.7,0,7,5,0,0,1,5,0,2,0,0.0,0.68,0.0,0.0,0.0
Abdel Abqar,MAR,DF,Alavés,25,29,29,2463,27.4,0,1,1,0,0,0,13,0,0.9,0.9,0.3,1.2,16,79,4,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04,7.5,0,47,32,2,5,36,22,0,12,1,8.3,0.44,0.04,0.0,0.0
Akor Adams,NGA,FW,Sevilla,24,4,1,134,1.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,5,5,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,5.0,0,1,0,1,0,0,0,0,2,2,100.0,1.34,1.34,0.0,0.0
Adrian,ESP,GK,Betis,37,19,19,1710,19.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Julen Agirrezabala,ESP,GK,Athletic Club,23,14,14,1206,13.4,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Lucien Agoume,FRA,MF,Sevilla,22,35,24,2114,23.5,1,3,4,1,0,0,5,1,0.9,0.9,2.5,3.3,29,135,23,0.04,0.13,0.17,0.04,0.17,0.04,0.11,0.14,0.04,0.14,8.0,0,49,6,2,17,40,32,0,10,2,20.0,0.43,0.09,0.1,0.5
Alvaro Aguado,ESP,MF,Espanyol,28,16,4,443,4.9,0,1,1,0,0,0,3,0,0.6,0.6,0.6,1.2,15,37,4,0.0,0.2,0.2,0.0,0.2,0.12,0.12,0.24,0.12,0.24,1.8,0,5,8,0,12,4,2,0,10,1,10.0,2.03,0.2,0.0,0.0
Lorenzo Aguado,ESP,DF,Real Madrid,21,2,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nayef Aguerd,MAR,DF,Real Sociedad,28,21,21,1760,19.6,0,0,0,0,0,0,5,0,2.4,2.4,0.1,2.5,26,75,1,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.13,0.12,0.13,18.0,0,11,19,0,2,12,26,0,15,5,33.3,0.77,0.26,0.0,0.0
Joseph Aidoo,GHA,DF,Celta Vigo,28,9,6,585,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0,4,2,0,0,6,5,0,1,0,0.0,0.15,0.0,0.0,0.0
Ilias Akhomach,MAR,"MF,FW",Villarreal,20,11,7,584,6.5,1,0,1,1,0,0,1,0,0.6,0.6,1.0,1.6,30,12,64,0.15,0.0,0.15,0.15,0.15,0.09,0.15,0.23,0.09,0.23,15.0,0,9,21,1,19,2,8,0,17,6,35.3,2.62,0.92,0.06,0.17
David Alaba,AUT,DF,Real Madrid,32,7,4,317,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,6.0,0,2,0,0,3,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ibrahim Alani,NGA,MF,Valladolid,18,3,1,160,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.5,0,2,5,0,0,1,7,0,1,0,0.0,0.56,0.0,0.0,0.0
Raul Albiol,ESP,DF,Villarreal,38,15,14,1188,13.2,0,0,0,0,0,0,5,0,0.1,0.1,0.0,0.1,3,34,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,1.0,0,11,6,0,0,5,8,1,2,0,0.0,0.15,0.0,0.0,0.0
Omar Alderete,PAR,DF,Getafe,27,34,34,2971,33.0,1,0,1,1,0,0,8,0,1.7,1.7,0.9,2.6,25,112,7,0.03,0.0,0.03,0.03,0.03,0.05,0.03,0.08,0.05,0.08,8.0,0,33,12,8,6,37,27,0,38,10,26.3,1.15,0.3,0.03,0.1
Carles Alena,ESP,"MF,FW",Alavés,26,24,18,1542,17.1,0,2,2,0,0,0,2,0,1.6,1.6,1.4,3.0,21,70,53,0.0,0.12,0.12,0.0,0.12,0.09,0.08,0.18,0.09,0.18,2.5,0,19,35,2,37,1,15,0,20,5,25.0,1.17,0.29,0.0,0.0
Alfon,ESP,"FW,MF",Celta Vigo,25,26,14,1371,15.2,5,2,7,5,0,0,1,1,4.6,4.6,2.6,7.2,89,22,170,0.33,0.13,0.46,0.33,0.46,0.3,0.17,0.47,0.3,0.47,5.0,0,15,31,6,39,4,3,0,45,21,46.7,2.95,1.38,0.11,0.24
Tadeo Allende,ARG,FW,Celta Vigo,25,1,0,2,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Domingos Andre Ribeiro Almeida,POR,"MF,FW",Valencia,24,34,24,1977,22.0,0,4,4,0,0,0,2,0,1.2,1.2,3.2,4.4,45,142,77,0.0,0.18,0.18,0.0,0.18,0.05,0.14,0.2,0.05,0.2,10.0,0,28,38,2,67,7,32,0,18,5,27.8,0.82,0.23,0.0,0.0
Iker Almena,ESP,"FW,DF",Girona,20,2,0,48,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,6,2,10,0.0,1.87,1.87,0.0,1.87,0.06,1.27,1.33,0.06,1.33,1.3,0,0,1,0,4,0,0,0,1,0,0.0,1.87,0.0,0.0,0.0
Marcos Alonso,ESP,DF,Celta Vigo,33,31,29,2647,29.4,3,0,3,0,3,3,10,2,4.0,1.6,1.3,2.9,64,215,49,0.1,0.0,0.1,0.0,0.0,0.14,0.04,0.18,0.05,0.1,1.5,1,31,28,2,41,33,21,0,34,13,38.2,1.16,0.44,0.0,0.0
Adrià Altimira,ESP,"DF,FW",Leganés,23,22,19,1630,18.1,0,0,0,0,0,0,6,0,0.3,0.3,0.5,0.8,23,42,69,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,1.5,0,27,28,3,27,16,24,0,7,2,28.6,0.39,0.11,0.0,0.0
Sergi Altimira,ESP,MF,Betis,22,32,22,1972,21.9,0,1,1,0,0,0,4,0,1.7,1.6,1.7,3.3,25,99,30,0.0,0.05,0.05,0.0,0.05,0.08,0.08,0.16,0.07,0.15,15.0,0,35,33,0,5,22,37,0,21,4,19.0,0.96,0.18,0.0,0.0
Hugo Alvarez,ESP,"MF,DF",Celta Vigo,21,26,16,1572,17.5,4,3,7,4,0,0,6,0,2.5,2.5,1.1,3.6,74,60,171,0.23,0.17,0.4,0.23,0.4,0.14,0.07,0.21,0.14,0.21,7.5,0,25,16,3,30,9,10,0,25,9,36.0,1.43,0.52,0.16,0.44
Julian Alvarez,ARG,FW,Atlético Madrid,24,37,30,2509,27.9,17,4,21,13,4,4,5,0,14.1,11.0,5.3,16.3,79,92,162,0.61,0.14,0.75,0.47,0.61,0.51,0.19,0.7,0.39,0.59,100.0,0,26,9,9,69,2,17,0,73,40,54.8,2.62,1.43,0.18,0.33
Yeray Alvarez,ESP,DF,Athletic Club,29,21,20,1781,19.8,1,0,1,1,0,0,4,0,0.5,0.5,0.2,0.7,19,105,0,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.04,0.02,0.04,7.0,0,15,15,0,3,35,13,0,9,2,22.2,0.45,0.1,0.11,0.5
Selim Amallah,MAR,MF,Valladolid,27,24,18,1376,15.3,3,1,4,2,1,1,6,0,3.5,2.7,1.1,3.8,24,57,27,0.2,0.07,0.26,0.13,0.2,0.23,0.07,0.3,0.18,0.25,1.6,0,32,28,1,31,14,19,0,23,8,34.8,1.5,0.52,0.09,0.25
Amath,SEN,"FW,DF",Valladolid,28,13,5,375,4.2,0,1,1,0,0,0,1,0,0.4,0.4,0.5,0.9,10,12,29,0.0,0.24,0.24,0.0,0.24,0.09,0.13,0.21,0.09,0.21,0.9,0,4,7,2,6,2,0,0,5,1,20.0,1.2,0.24,0.0,0.0
Marcos Andre,BRA,FW,Valladolid,27,22,14,1188,13.2,1,2,3,1,0,0,5,0,2.7,2.7,0.8,3.5,11,16,39,0.08,0.15,0.23,0.08,0.23,0.2,0.06,0.27,0.2,0.27,1.0,0,12,28,5,1,3,6,0,22,2,9.1,1.67,0.15,0.05,0.5
Leandro Antonetti,PUR,FW,Sevilla,21,2,0,28,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.45,0.09,0.54,0.45,0.54,0.3,0,0,0,0,0,0,0,0,1,1,100.0,3.21,3.21,0.0,0.0
Antoniu,ESP,"FW,MF",Espanyol,21,26,13,1022,11.4,0,1,1,0,0,0,3,0,0.9,0.9,1.1,1.9,35,28,63,0.0,0.09,0.09,0.0,0.09,0.08,0.1,0.17,0.08,0.17,1.8,0,19,23,4,21,8,9,0,10,4,40.0,0.88,0.35,0.0,0.0
Antony,BRA,FW,Betis,24,17,15,1362,15.1,5,2,7,5,0,0,2,1,2.9,2.9,3.5,6.3,94,67,157,0.33,0.13,0.46,0.33,0.46,0.19,0.23,0.42,0.19,0.42,35.0,0,15,27,1,41,9,10,0,43,17,39.5,2.84,1.12,0.12,0.29
Anuar,MAR,"MF,FW",Valladolid,29,26,21,1720,19.1,2,0,2,2,0,0,7,0,1.7,1.7,1.2,2.9,24,30,68,0.1,0.0,0.1,0.1,0.1,0.09,0.06,0.15,0.09,0.15,0.9,0,30,48,10,22,17,27,0,11,6,54.5,0.58,0.31,0.18,0.33
Aritz Arambarri,ESP,DF,Leganés,26,2,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.6,0,0,0,0,0,3,1,0,1,0,0.0,0.51,0.0,0.0,0.0
Mauro Arambarri,URU,MF,Getafe,28,35,31,2661,29.6,10,0,10,7,3,3,10,0,8.2,5.8,0.6,6.5,17,75,55,0.34,0.0,0.34,0.24,0.24,0.28,0.02,0.3,0.2,0.22,12.0,0,51,52,3,14,16,33,0,56,19,33.9,1.89,0.64,0.13,0.37
Jon Aramburu,VEN,DF,Real Sociedad,22,35,28,2460,27.3,1,1,2,1,0,0,8,0,0.4,0.4,1.1,1.6,26,97,53,0.04,0.04,0.07,0.04,0.07,0.02,0.04,0.06,0.02,0.06,15.0,0,50,42,3,46,28,68,0,11,3,27.3,0.4,0.11,0.09,0.33
Ronald Araujo,URU,DF,Barcelona,25,12,11,754,8.4,1,1,2,1,0,0,3,0,1.0,1.0,0.4,1.4,6,49,3,0.12,0.12,0.24,0.12,0.24,0.11,0.05,0.17,0.11,0.17,35.0,0,9,4,0,0,9,9,0,4,2,50.0,0.48,0.24,0.25,0.5
Adu Ares,ESP,FW,Athletic Club,22,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jesus Areso,ESP,DF,Osasuna,25,36,35,3079,34.2,0,3,3,0,0,0,9,0,0.2,0.2,3.5,3.7,101,106,203,0.0,0.09,0.09,0.0,0.09,0.01,0.1,0.11,0.01,0.11,12.0,0,31,20,8,170,8,41,0,8,0,0.0,0.23,0.0,0.0,0.0
David Argiјelles,ESP,MF,Getafe,22,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jose Arnaiz,ESP,"FW,MF",Osasuna,29,15,1,133,1.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.5,6,4,20,0.0,0.0,0.0,0.0,0.0,0.22,0.1,0.32,0.22,0.32,1.5,0,0,5,4,17,4,5,0,6,3,50.0,4.06,2.03,0.0,0.0
Sergio Arribas,ESP,DF,Betis,21,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0,0,0,3,4,0,0,0,0.0,0.0,0.0,0.0,0.0
Takuma Asano,JPN,"FW,MF",Mallorca,29,21,13,1054,11.7,2,1,3,2,0,0,0,0,2.7,2.7,0.7,3.4,28,20,76,0.17,0.09,0.26,0.17,0.26,0.23,0.06,0.29,0.23,0.29,2.5,0,5,15,6,20,8,9,0,28,8,28.6,2.39,0.68,0.07,0.25
Raul Asencio,ESP,DF,Real Madrid,21,23,18,1670,18.6,0,1,1,0,0,0,3,0,0.1,0.1,0.6,0.7,5,27,4,0.0,0.05,0.05,0.0,0.05,0.01,0.03,0.04,0.01,0.04,40.0,0,12,19,1,0,16,17,0,3,1,33.3,0.16,0.05,0.0,0.0
Iago Aspas,ESP,"FW,MF",Celta Vigo,36,30,19,1745,19.4,10,5,15,5,5,6,6,1,8.7,4.0,4.6,8.6,50,132,143,0.52,0.26,0.77,0.26,0.52,0.45,0.24,0.69,0.21,0.44,2.0,1,16,34,5,16,8,7,0,52,24,46.2,2.68,1.24,0.1,0.21
Yaser Asprilla,COL,"FW,MF",Girona,20,27,15,1405,15.6,3,1,4,3,0,0,2,0,2.1,2.1,2.8,4.9,72,77,140,0.19,0.06,0.26,0.19,0.26,0.13,0.18,0.31,0.13,0.31,15.0,0,12,23,1,93,7,12,0,38,11,28.9,2.43,0.7,0.08,0.27
Ezequiel Avila,ARG,FW,Betis,30,19,6,677,7.5,2,0,2,2,0,0,5,1,1.5,1.5,1.0,2.5,12,18,48,0.27,0.0,0.27,0.27,0.27,0.2,0.14,0.34,0.2,0.34,2.0,0,13,18,5,29,3,5,0,20,10,50.0,2.66,1.33,0.1,0.2
Adam Aznou,MAR,DF,Valladolid,18,13,10,876,9.7,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,16,25,26,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,4.0,0,14,17,0,11,10,22,0,4,1,25.0,0.41,0.1,0.0,0.0
Cesar Azpilicueta,ESP,DF,Atlético Madrid,34,14,10,875,9.7,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,13,66,20,0.1,0.0,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,1.5,0,8,6,3,5,6,14,0,5,2,40.0,0.51,0.21,0.2,0.5
Papa Ba,ESP,MF,Girona,19,1,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,0.0,0,1,4,0,1,0,1,0,1,0,0.0,1.87,0.0,0.0,0.0
Loic Bade,FRA,DF,Sevilla,24,32,31,2686,29.8,1,1,2,1,0,0,7,1,0.6,0.6,0.7,1.3,11,62,6,0.03,0.03,0.07,0.03,0.07,0.02,0.02,0.04,0.02,0.04,25.0,0,26,10,0,8,27,27,0,13,4,30.8,0.44,0.13,0.08,0.25
Alex Baena,ESP,"MF,FW",Villarreal,23,32,30,2595,28.8,7,9,16,7,0,1,9,0,7.1,6.3,11.7,18.1,91,189,154,0.24,0.31,0.55,0.24,0.55,0.25,0.41,0.65,0.22,0.63,55.0,0,43,47,5,208,23,16,0,70,18,25.7,2.43,0.62,0.1,0.39
Eric Bailly,CIV,DF,Villarreal,30,12,8,617,6.9,0,0,0,0,0,0,2,1,0.3,0.3,0.0,0.3,1,18,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,2.0,0,7,1,0,0,6,4,0,4,0,0.0,0.58,0.0,0.0,0.0
Stefan Bajcetic,ESP,"MF,DF",Las Palmas,19,14,12,969,10.8,1,0,1,1,0,0,4,0,0.3,0.3,0.2,0.5,8,39,9,0.09,0.0,0.09,0.09,0.09,0.03,0.02,0.05,0.03,0.05,9.0,0,21,14,0,4,15,14,0,5,2,40.0,0.46,0.19,0.2,0.5
Cedric Bakambu,COD,FW,Betis,33,25,6,710,7.9,2,2,4,2,0,0,4,0,3.2,3.2,0.6,3.7,9,14,43,0.25,0.25,0.51,0.25,0.51,0.4,0.07,0.47,0.4,0.47,1.5,0,23,7,12,3,0,3,0,24,11,45.8,3.04,1.39,0.08,0.18
Alejandro Balde,ESP,DF,Barcelona,20,32,26,2284,25.4,0,4,4,0,0,0,2,0,0.5,0.5,3.4,3.9,107,93,246,0.0,0.16,0.16,0.0,0.16,0.02,0.13,0.15,0.02,0.15,60.0,0,16,37,0,68,7,10,0,12,3,25.0,0.47,0.12,0.0,0.0
Ivan Balliu,ALB,DF,Rayo Vallecano,32,25,12,1200,13.3,0,0,0,0,0,0,3,0,0.0,0.0,0.5,0.5,8,46,21,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,1.4,0,19,15,1,20,12,15,0,1,0,0.0,0.07,0.0,0.0,0.0
Jonathan Bamba,CIV,"FW,MF",Celta Vigo,28,12,10,811,9.0,0,1,1,0,0,0,1,0,0.8,0.8,1.8,2.6,31,30,71,0.0,0.11,0.11,0.0,0.11,0.09,0.2,0.29,0.09,0.29,3.5,0,7,17,4,25,4,7,0,13,6,46.2,1.44,0.67,0.0,0.0
Adrian Baquerin,ESP,FW,Valladolid,17,5,0,49,0.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.71,0.71,0.71,0.5,0,0,2,0,0,0,1,0,3,0,0.0,5.51,0.0,0.0,0.0
Valentin Barco,ARG,"DF,FW",Sevilla,20,7,3,288,3.2,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,4,13,13,0.0,0.0,0.0,0.0,0.0,0.09,0.2,0.28,0.09,0.28,12.0,0,7,5,0,25,2,9,0,7,0,0.0,2.19,0.0,0.0,0.0
Borna Barisic,CRO,DF,Leganés,31,1,1,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Kike Barja,ESP,"FW,MF",Osasuna,27,15,3,315,3.5,0,1,1,0,0,0,3,0,0.2,0.2,1.2,1.4,22,4,39,0.0,0.29,0.29,0.0,0.29,0.05,0.34,0.39,0.05,0.39,1.5,0,9,4,1,37,3,4,0,4,1,25.0,1.14,0.29,0.0,0.0
Enzo Barrenechea,ARG,MF,Valencia,23,30,26,2191,24.3,1,2,3,1,0,0,6,0,1.3,1.3,0.9,2.3,21,126,16,0.04,0.08,0.12,0.04,0.12,0.05,0.04,0.09,0.05,0.09,10.0,0,25,47,0,3,27,30,0,16,3,18.8,0.66,0.12,0.06,0.33
Ander Barrenetxea,ESP,"MF,FW",Real Sociedad,22,30,14,1263,14.0,1,3,4,1,0,0,6,0,1.6,1.6,1.9,3.6,43,48,152,0.07,0.21,0.29,0.07,0.29,0.12,0.14,0.26,0.12,0.26,15.0,0,33,13,6,52,11,19,0,25,8,32.0,1.78,0.57,0.04,0.13
Pablo Barrios,ESP,MF,Atlético Madrid,21,31,28,2330,25.9,1,4,5,1,0,0,4,1,1.3,1.3,2.4,3.7,29,142,69,0.04,0.15,0.19,0.04,0.19,0.05,0.09,0.14,0.05,0.14,55.0,0,28,27,0,26,33,26,0,29,8,27.6,1.12,0.31,0.03,0.13
Thierno Barry,FRA,FW,Villarreal,21,35,25,2323,25.8,11,4,15,10,1,1,4,0,12.5,11.7,2.9,14.6,44,27,124,0.43,0.15,0.58,0.39,0.54,0.48,0.11,0.6,0.45,0.57,20.0,0,47,51,20,5,0,9,0,73,25,34.2,2.83,0.97,0.14,0.4
Marc Bartra,ESP,DF,Betis,33,25,23,2099,23.3,2,1,3,2,0,0,2,0,1.2,1.2,0.2,1.4,7,68,1,0.09,0.04,0.13,0.09,0.13,0.05,0.01,0.06,0.05,0.06,1.0,0,15,14,2,1,35,19,0,18,5,27.8,0.77,0.21,0.11,0.4
Aboubacar Bassinga,CIV,MF,Las Palmas,19,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Augusto Batalla,ARG,GK,Rayo Vallecano,28,32,32,2880,32.0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,1,6,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
Rafael Bauza,ESP,MF,Espanyol,19,5,2,183,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,7,3,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.2,0,8,0,0,0,0,3,0,3,0,0.0,1.48,0.0,0.0,0.0
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,29,22,11,995,11.1,2,1,3,2,0,0,1,1,2.0,2.0,2.0,4.0,51,23,110,0.18,0.09,0.27,0.18,0.27,0.18,0.18,0.36,0.18,0.36,2.5,0,8,15,9,65,2,2,0,22,13,59.1,1.99,1.18,0.09,0.15
Donny van de Beek,NED,MF,Girona,27,26,16,1421,15.8,2,2,4,2,0,0,5,0,1.5,1.5,3.2,4.7,17,45,85,0.13,0.13,0.25,0.13,0.25,0.1,0.21,0.3,0.09,0.3,5.0,0,22,8,3,11,11,19,0,18,5,27.8,1.14,0.32,0.11,0.4
Luken Beitia,ESP,DF,Real Sociedad,20,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Ismael Bekhoucha,MAR,"MF,DF",Getafe,19,5,0,69,0.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,3,3,0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Hector Bellerin,ESP,DF,Betis,29,9,6,580,6.4,0,2,2,0,0,0,1,0,0.2,0.2,2.0,2.2,3,24,22,0.0,0.31,0.31,0.0,0.31,0.03,0.32,0.35,0.03,0.35,2.0,0,6,0,0,10,6,7,0,1,1,100.0,0.16,0.16,0.0,0.0
Jude Bellingham,ENG,MF,Real Madrid,21,31,29,2488,27.6,9,8,17,8,1,2,5,1,11.4,9.9,3.9,13.7,74,199,143,0.33,0.29,0.61,0.29,0.58,0.41,0.14,0.55,0.36,0.5,180.0,0,33,64,9,18,27,35,0,62,23,37.1,2.24,0.83,0.13,0.35
Fran Beltran,ESP,MF,Celta Vigo,25,34,29,2421,26.9,2,1,3,2,0,0,3,0,1.0,1.0,1.8,2.8,28,152,29,0.07,0.04,0.11,0.07,0.11,0.04,0.07,0.1,0.04,0.1,8.0,0,35,12,0,5,22,36,0,23,4,17.4,0.86,0.15,0.09,0.5
Carlos Benavidez,URU,MF,Alavés,26,18,6,487,5.4,1,1,2,1,0,0,3,0,0.3,0.3,0.6,0.9,4,26,5,0.18,0.18,0.37,0.18,0.37,0.05,0.11,0.16,0.05,0.16,1.2,0,17,6,1,1,7,15,0,5,2,40.0,0.92,0.37,0.2,0.5
Iker Benito,ESP,"FW,MF",Osasuna,21,2,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,1.5,0,1,1,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Yuri Berchiche,ESP,DF,Athletic Club,34,30,22,2044,22.7,0,2,2,0,0,0,5,0,0.6,0.6,2.2,2.8,43,161,66,0.0,0.09,0.09,0.0,0.09,0.02,0.1,0.12,0.02,0.12,1.4,0,18,19,4,42,28,22,0,16,4,25.0,0.7,0.18,0.0,0.0
Alex Berenguer,ESP,"FW,MF",Athletic Club,29,36,28,2339,26.0,6,7,13,6,0,1,5,0,6.8,6.0,5.0,11.0,65,78,216,0.23,0.27,0.5,0.23,0.5,0.26,0.19,0.45,0.23,0.42,9.0,0,29,30,5,178,10,13,0,52,19,36.5,2.0,0.73,0.12,0.32
Marc Bernal,ESP,MF,Barcelona,17,3,3,242,2.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,8,2,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,5.0,0,4,3,0,0,1,6,0,2,1,50.0,0.74,0.37,0.0,0.0
Juan Bernat,ESP,"MF,DF",Getafe,31,24,10,911,10.2,0,2,2,0,0,0,0,0,0.4,0.4,1.1,1.5,6,22,59,0.0,0.2,0.2,0.0,0.2,0.04,0.11,0.15,0.04,0.15,2.0,0,11,8,2,20,3,19,0,6,1,16.67,0.59,0.1,0.0,0.0
Juan Berrocal,ESP,DF,Getafe,25,19,11,1063,11.8,0,0,0,0,0,0,8,1,0.4,0.4,0.0,0.4,1,25,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,1.5,1,17,1,0,0,15,6,0,4,0,0.0,0.34,0.0,0.0,0.0
Antonio Blanco,ESP,MF,Alavés,24,35,32,2727,30.3,0,1,1,0,0,0,11,1,0.8,0.8,1.6,2.4,13,146,19,0.0,0.03,0.03,0.0,0.03,0.03,0.05,0.08,0.03,0.08,10.0,1,67,27,0,27,41,41,0,25,3,12.0,0.83,0.1,0.0,0.0
